datetime,temperature,precipitation_total,wind_gust,wind_speed,cloud_cover_total,sunshine_duration,hour,weekday_0,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6,lag,avg_lag,traffic,promo
2023-06-08 11:00:00,26.370245,0,18,2.9024127,40,35.757576,11,0,0,0,1,0,0,0,41.0,38.541666666666664,27,0
2023-06-08 12:00:00,27.150246,0,17.28,1.835647,14,51.51515,12,0,0,0,1,0,0,0,27.0,38.208333333333336,34,0
2023-06-08 13:00:00,27.750246,0,16.919998,1.4399999,43,33.939392,13,0,0,0,1,0,0,0,34.0,37.791666666666664,33,0
2023-06-08 14:00:00,27.560246,0,15.4800005,5.0142193,41,35.151512,14,0,0,0,1,0,0,0,33.0,37.583333333333336,34,0
2023-06-08 15:00:00,28.320246,0,14.759999,5.692099,20,47.878788,15,0,0,0,1,0,0,0,34.0,37.083333333333336,50,0
2023-06-08 16:00:00,27.240246,0.2,15.4800005,4.6102495,38,36.969692,16,0,0,0,1,0,0,0,50.0,37.333333333333336,54,0
2023-06-08 17:00:00,26.590246,0,16.199999,9.178235,28,43.0303,17,0,0,0,1,0,0,0,54.0,36.75,55,0
2023-06-08 18:00:00,25.250246,0,12.959999,7.7879906,25,44.848488,18,0,0,0,1,0,0,0,55.0,36.166666666666664,57,0
2023-06-08 19:00:00,23.880245,0,16.56,6.297428,20,47.878788,19,0,0,0,1,0,0,0,57.0,35.25,82,0
2023-06-08 20:00:00,20.600245,0,12.24,6.989936,22,21.557407,20,0,0,0,1,0,0,0,82.0,33.916666666666664,59,0
2023-06-08 21:00:00,18.350245,0,10.799999,6.9153743,18,0,21,0,0,0,1,0,0,0,59.0,33.583333333333336,59,0
2023-06-08 22:00:00,16.690245,0,11.879999,5.5887027,32,0,22,0,0,0,1,0,0,0,59.0,34.083333333333336,27,0
2023-06-08 23:00:00,16.180246,0,12.24,3.9763298,10,0,23,0,0,0,1,0,0,0,27.0,33.75,28,0
2023-06-09 00:00:00,15.100245,0,11.879999,3.319036,8,0,0,0,0,0,0,1,0,0,28.0,34.25,6,0
2023-06-09 01:00:00,14.110246,0,11.5199995,4.1046314,5,0,1,0,0,0,0,1,0,0,6.0,34.291666666666664,2,0
2023-06-09 02:00:00,13.580245,0,11.5199995,4.3349743,3,0,2,0,0,0,0,1,0,0,2.0,34.291666666666664,2,0
2023-06-09 03:00:00,13.320246,0,11.5199995,3.6,4,0,3,0,0,0,0,1,0,0,2.0,34.291666666666664,1,0
2023-06-09 04:00:00,13.270246,0,11.5199995,3.2399998,3,28.880808,4,0,0,0,0,1,0,0,1.0,34.291666666666664,2,0
2023-06-09 05:00:00,15.620245,0,12.24,4.379589,0,60,5,0,0,0,0,1,0,0,2.0,34.291666666666664,13,0
2023-06-09 06:00:00,18.020245,0,14.04,3.2399998,2,58.78788,6,0,0,0,0,1,0,0,13.0,34.25,36,0
2023-06-09 07:00:00,20.280245,0,14.04,3.671294,0,60,7,0,0,0,0,1,0,0,36.0,34.25,51,0
2023-06-09 08:00:00,22.300245,0,15.84,4.5536795,0.3,59.81818,8,0,0,0,0,1,0,0,51.0,35.0,45,0
2023-06-09 09:00:00,24.150246,0,18.72,6.379216,6,56.363636,9,0,0,0,0,1,0,0,45.0,35.0,49,0
2023-06-09 10:00:00,26.030245,0,21.24,10.233123,42,34.545456,10,0,0,0,0,1,0,0,49.0,35.291666666666664,33,0
2023-06-09 11:00:00,27.310246,0,22.68,11.983188,34,39.39394,11,0,0,0,0,1,0,0,33.0,34.958333333333336,25,0
2023-06-09 12:00:00,28.620245,0,22.68,10.636766,22,46.666668,12,0,0,0,0,1,0,0,25.0,34.875,48,0
2023-06-09 13:00:00,29.330246,0,21.599998,9.504273,19,48.484848,13,0,0,0,0,1,0,0,48.0,35.458333333333336,40,0
2023-06-09 14:00:00,29.600245,0,21.24,8.699793,25,44.848488,14,0,0,0,0,1,0,0,40.0,35.75,50,0
2023-06-09 15:00:00,29.170246,0,21.599998,8.373386,24,45.454544,15,0,0,0,0,1,0,0,50.0,36.416666666666664,44,0
2023-06-09 16:00:00,29.080246,0,23.039999,7.928177,26.1,44.18182,16,0,0,0,0,1,0,0,44.0,36.166666666666664,68,0
2023-06-09 17:00:00,28.310246,0,22.319998,8.669949,23.7,45.636364,17,0,0,0,0,1,0,0,68.0,36.75,78,0
2023-06-09 18:00:00,26.930244,0,19.44,5.991594,19.2,48.363636,18,0,0,0,0,1,0,0,78.0,37.708333333333336,115,0
2023-06-09 19:00:00,24.570246,0,15.84,6.439876,23.7,45.636364,19,0,0,0,0,1,0,0,115.0,40.125,85,0
2023-06-09 20:00:00,22.560246,0,16.199999,6.792466,26.7,20.789295,20,0,0,0,0,1,0,0,85.0,40.25,88,0
2023-06-09 21:00:00,21.540245,0,18.359999,8.287822,22.800001,0,21,0,0,0,0,1,0,0,88.0,41.458333333333336,63,0
2023-06-09 22:00:00,20.640245,0,16.919998,5.6233797,61,0,22,0,0,0,0,1,0,0,63.0,41.625,69,0
2023-06-09 23:00:00,20.990246,0,12.959999,2.8799999,57,0,23,0,0,0,0,1,0,0,69.0,43.375,38,0
2023-06-10 00:00:00,19.390245,0,8.64,3.9763298,25,0,0,0,0,0,0,0,1,0,38.0,43.791666666666664,16,0
2023-06-10 01:00:00,18.260244,0,9.72,4.6800003,20,0,1,0,0,0,0,0,1,0,16.0,44.208333333333336,11,0
2023-06-10 02:00:00,16.580246,0,10.440001,4.198285,21,0,2,0,0,0,0,0,1,0,11.0,44.583333333333336,10,0
2023-06-10 03:00:00,16.280245,0,9.72,4.3349743,35,0,3,0,0,0,0,0,1,0,10.0,44.916666666666664,5,0
2023-06-10 04:00:00,15.570246,0,9.72,4.1046314,32,20.370707,4,0,0,0,0,0,1,0,5.0,45.083333333333336,3,0
2023-06-10 05:00:00,17.830246,0,9.36,3.319036,16,50.303032,5,0,0,0,0,0,1,0,3.0,45.125,2,0
2023-06-10 06:00:00,20.010244,0,11.159999,3.0758414,6,56.363636,6,0,0,0,0,0,1,0,2.0,44.666666666666664,5,0
2023-06-10 07:00:00,21.700245,0,13.679999,3.0758414,2,58.78788,7,0,0,0,0,0,1,0,5.0,43.375,26,0
2023-06-10 08:00:00,23.300245,0,15.4800005,3.219938,3,58.18182,8,0,0,0,0,0,1,0,26.0,42.333333333333336,26,0
2023-06-10 09:00:00,24.720245,0,23.039999,3.9763298,7,55.757576,9,0,0,0,0,0,1,0,26.0,41.541666666666664,42,0
2023-06-10 10:00:00,26.390245,0,23.039999,5.00128,15,50.909096,10,0,0,0,0,0,1,0,42.0,41.25,55,0
2023-06-10 11:00:00,27.400246,0,22.68,5.8603754,16,50.909096,11,0,0,0,0,0,1,0,55.0,42.166666666666664,47,0
2023-06-10 12:00:00,28.370245,0,21.24,6.696387,33,50.909096,12,0,0,0,0,0,1,0,47.0,43.083333333333336,43,0
2023-06-10 13:00:00,28.830246,0,21.96,7.386582,33,50.909096,13,0,0,0,0,0,1,0,43.0,42.875,54,0
2023-06-10 14:00:00,29.320246,0,23.4,7.9932966,33,43.636364,14,0,0,0,0,0,1,0,54.0,43.458333333333336,88,0
2023-06-10 15:00:00,29.560246,0,23.4,8.78872,33,43.636364,15,0,0,0,0,0,1,0,88.0,45.041666666666664,106,0
2023-06-10 16:00:00,29.410246,0,21.96,8.669949,33,49.090908,16,0,0,0,0,0,1,0,106.0,47.625,87,0
2023-06-10 17:00:00,28.890245,0,21.96,9.422101,33,39.39394,17,0,0,0,0,0,1,0,87.0,48.416666666666664,90,0
2023-06-10 18:00:00,27.540245,0,20.519999,8.913181,33,46.666668,18,0,0,0,0,0,1,0,90.0,48.916666666666664,83,0
2023-06-10 19:00:00,25.700245,0,19.8,6.193674,23,46.060608,19,0,0,0,0,0,1,0,83.0,47.583333333333336,97,0
2023-06-10 20:00:00,23.640245,0,15.119999,5.904439,25,21.739058,20,0,0,0,0,0,1,0,97.0,48.083333333333336,81,0
2023-06-10 21:00:00,22.370245,0,15.4800005,7.127636,24,0,21,0,0,0,0,0,1,0,81.0,47.791666666666664,89,0
2023-06-10 22:00:00,20.360245,0,14.04,6.130579,22,0,22,0,0,0,0,0,1,0,89.0,48.875,95,0
2023-06-10 23:00:00,19.130245,0,13.32,5.8048253,20.400002,0,23,0,0,0,0,0,1,0,95.0,49.958333333333336,41,0
2023-06-11 00:00:00,18.710245,0,12.24,1.835647,15.000001,0,0,0,0,0,0,0,0,1,41.0,50.083333333333336,28,0
2023-06-11 01:00:00,17.660246,0,11.879999,1.9386592,11,0,1,0,0,0,0,0,0,1,28.0,50.583333333333336,7,0
2023-06-11 02:00:00,16.940245,0,11.879999,3.2599385,7,0,2,0,0,0,0,0,0,1,7.0,50.416666666666664,10,0
2023-06-11 03:00:00,16.380245,0,11.5199995,4.452954,2.1000001,0,3,0,0,0,0,0,0,1,10.0,50.416666666666664,5,0
2023-06-11 04:00:00,16.450245,0,11.5199995,2.9024127,0,30.283333,4,0,0,0,0,0,0,1,5.0,50.416666666666664,2,0
2023-06-11 05:00:00,18.290245,0,11.5199995,3.219938,0,60,5,0,0,0,0,0,0,1,2.0,50.375,3,0
2023-06-11 06:00:00,20.690245,0,14.4,3.6,0,60,6,0,0,0,0,0,0,1,3.0,50.416666666666664,7,0
2023-06-11 07:00:00,22.470245,0,16.199999,5.4477882,0,60,7,0,0,0,0,0,0,1,7.0,50.5,24,0
2023-06-11 08:00:00,24.170246,0,18.72,5.771239,0,60,8,0,0,0,0,0,0,1,24.0,50.416666666666664,35,0
2023-06-11 09:00:00,25.600245,0,19.08,4.802999,1,59.393936,9,0,0,0,0,0,0,1,35.0,50.791666666666664,37,0
2023-06-11 10:00:00,26.770245,0,24.84,6.792466,12,52.727272,10,0,0,0,0,0,0,1,37.0,50.583333333333336,31,0
2023-06-11 11:00:00,27.860245,0,24.48,7.9036193,13,52.121212,11,0,0,0,0,0,0,1,31.0,49.583333333333336,28,0
2023-06-11 12:00:00,29.050245,0,25.919998,8.891343,22,46.666668,12,0,0,0,0,0,0,1,28.0,48.791666666666664,45,0
2023-06-11 13:00:00,29.220245,0,26.64,9.585739,30,41.81818,13,0,0,0,0,0,0,1,45.0,48.875,45,0
2023-06-11 14:00:00,29.580246,0,27.359999,11.304229,33,39.999996,14,0,0,0,0,0,0,1,45.0,48.5,69,0
2023-06-11 15:00:00,29.630245,0,27.359999,12.181624,39,36.36364,15,0,0,0,0,0,0,1,69.0,47.708333333333336,93,0
2023-06-11 16:00:00,29.620245,0,27.72,12.979984,27,43.636364,16,0,0,0,0,0,0,1,93.0,47.166666666666664,83,0
2023-06-11 17:00:00,28.920246,0,26.28,12.10157,21,47.272724,17,0,0,0,0,0,0,1,83.0,47.0,73,0
2023-06-11 18:00:00,27.920246,0,23.759998,9.504273,11,53.333332,18,0,0,0,0,0,0,1,73.0,46.291666666666664,120,0
2023-06-11 19:00:00,25.210245,0,20.880001,7.8954163,1,59.393936,19,0,0,0,0,0,0,1,120.0,47.833333333333336,106,0
2023-06-11 20:00:00,24.690245,0,16.919998,8.287822,2.1000001,29.053686,20,0,0,0,0,0,0,1,106.0,48.208333333333336,88,0
2023-06-11 21:00:00,21.430244,0,16.919998,8.891343,1,0,21,0,0,0,0,0,0,1,88.0,48.5,81,0
2023-06-11 22:00:00,19.650246,0,16.919998,9,21,0,22,0,0,0,0,0,0,1,81.0,48.166666666666664,76,0
2023-06-11 23:00:00,18.300245,0,16.919998,7.9932966,4,0,23,0,0,0,0,0,0,1,76.0,47.375,37,0
2023-06-12 00:00:00,17.600245,0,16.199999,8.435069,0,0,0,1,0,0,0,0,0,0,37.0,47.208333333333336,5,0
2023-06-12 01:00:00,16.900246,0,14.759999,6.193674,0,0,1,1,0,0,0,0,0,0,5.0,46.25,2,0
2023-06-12 02:00:00,15.920245,0,14.04,6.1094027,0,0,2,1,0,0,0,0,0,0,2.0,46.041666666666664,2,0
2023-06-12 03:00:00,15.340245,0,12.959999,6.489992,0,0,3,1,0,0,0,0,0,0,2.0,45.708333333333336,1,0
2023-06-12 04:00:00,14.140245,0,12.599999,5.815978,0,30.483334,4,1,0,0,0,0,0,0,1.0,45.541666666666664,2,0
2023-06-12 05:00:00,16.740246,0,12.599999,2.9024127,0,60,5,1,0,0,0,0,0,0,2.0,45.541666666666664,8,0
2023-06-12 06:00:00,19.610245,0,13.679999,4.1046314,0,60,6,1,0,0,0,0,0,0,8.0,45.75,40,1
2023-06-12 07:00:00,21.800245,0,16.919998,5.6233797,0,60,7,1,0,0,0,0,0,0,40.0,47.125,50,1
2023-06-12 08:00:00,23.540245,0,21.24,7.7043357,0,60,8,1,0,0,0,0,0,0,50.0,48.208333333333336,62,1
2023-06-12 09:00:00,25.210245,0,24.84,9.290511,0,60,9,1,0,0,0,0,0,0,62.0,49.333333333333336,64,1
2023-06-12 10:00:00,26.830246,0,25.919998,10.685391,0,60,10,1,0,0,0,0,0,0,64.0,50.458333333333336,42,0
2023-06-12 11:00:00,28.030245,0,26.28,10.383987,0,60,11,1,0,0,0,0,0,0,42.0,50.916666666666664,35,0
2023-06-12 12:00:00,28.780245,0,26.28,10.514218,0,60,12,1,0,0,0,0,0,0,35.0,51.208333333333336,40,0
2023-06-12 13:00:00,29.410246,0,26.28,10.97262,0,60,13,1,0,0,0,0,0,0,40.0,51.0,39,0
2023-06-12 14:00:00,29.750246,0,27,11.212135,0,60,14,1,0,0,0,0,0,0,39.0,50.75,35,0
2023-06-12 15:00:00,29.810246,0,27.359999,12.538134,2,58.78788,15,1,0,0,0,0,0,0,35.0,49.333333333333336,60,0
2023-06-12 16:00:00,29.540245,0,27.359999,13.513193,12,52.727272,16,1,0,0,0,0,0,0,60.0,47.958333333333336,45,0
2023-06-12 17:00:00,29.190245,0,27,14.05845,26,44.242424,17,1,0,0,0,0,0,0,45.0,46.375,29,0
2023-06-12 18:00:00,27.950245,0,26.64,12.682018,13,52.121212,18,1,0,0,0,0,0,0,29.0,44.541666666666664,55,0
2023-06-12 19:00:00,25.820246,0,27.359999,9.085988,6,56.363636,19,1,0,0,0,0,0,0,55.0,41.833333333333336,84,0
2023-06-12 20:00:00,23.280245,0,20.519999,7.7879906,2,29.671547,20,1,0,0,0,0,0,0,84.0,40.916666666666664,77,0
2023-06-12 21:00:00,21.280245,0,18.359999,7.7879906,1.2,0,21,1,0,0,0,0,0,0,77.0,40.458333333333336,66,0
2023-06-12 22:00:00,19.300245,0,18,8.587338,0,0,22,1,0,0,0,0,0,0,66.0,39.833333333333336,34,0
2023-06-12 23:00:00,17.840246,0,18.359999,7.9932966,0,0,23,1,0,0,0,0,0,0,34.0,38.083333333333336,14,0
2023-06-13 00:00:00,16.400246,0,18,6.763786,0,0,0,0,1,0,0,0,0,0,14.0,37.125,4,0
2023-06-13 01:00:00,15.090245,0,17.28,5.95906,1.5,0,1,0,1,0,0,0,0,0,4.0,37.083333333333336,2,0
2023-06-13 02:00:00,14.010245,0,16.919998,6.763786,2.4,0,2,0,1,0,0,0,0,0,2.0,37.083333333333336,2,0
2023-06-13 03:00:00,13.630245,0,16.56,6.9247384,6.9,0,3,0,1,0,0,0,0,0,2.0,37.083333333333336,1,0
2023-06-13 04:00:00,13.870245,0,15.4800005,6.1305785,10.5,27.42904,4,0,1,0,0,0,0,0,1.0,37.083333333333336,2,0
2023-06-13 05:00:00,15.870245,0,14.4,5.3999996,9,54.545452,5,0,1,0,0,0,0,0,2.0,37.083333333333336,13,0
2023-06-13 06:00:00,18.520245,0,15.84,6.1305785,2.7,58.36364,6,0,1,0,0,0,0,0,13.0,37.291666666666664,17,0
2023-06-13 07:00:00,20.340246,0,23.039999,8.854829,0.3,59.81818,7,0,1,0,0,0,0,0,17.0,36.333333333333336,47,0
2023-06-13 08:00:00,21.830246,0,26.28,9.339208,0.6,59.636364,8,0,1,0,0,0,0,0,47.0,36.208333333333336,61,0
2023-06-13 09:00:00,23.230246,0,26.64,9.085988,3.3000002,58,9,0,1,0,0,0,0,0,61.0,36.166666666666664,39,0
2023-06-13 10:00:00,24.800245,0,27.72,9.686609,8.1,55.090908,10,0,1,0,0,0,0,0,39.0,35.125,37,0
2023-06-13 11:00:00,26.090246,0,29.16,12.819235,9,54.545452,11,0,1,0,0,0,0,0,37.0,34.916666666666664,29,0
2023-06-13 12:00:00,27.120245,0,29.16,13.246826,9.3,54.363636,12,0,1,0,0,0,0,0,29.0,34.666666666666664,26,0
2023-06-13 13:00:00,27.830246,0,28.8,13.513193,3.3000002,58,13,0,1,0,0,0,0,0,26.0,34.083333333333336,45,0
2023-06-13 14:00:00,28.250246,0,28.44,13.104198,1.2,59.272728,14,0,1,0,0,0,0,0,45.0,34.333333333333336,42,0
2023-06-13 15:00:00,28.490246,0,28.8,13.392774,0,60,15,0,1,0,0,0,0,0,42.0,34.625,72,0
2023-06-13 16:00:00,28.370245,0,30.239998,13.896187,0,60,16,0,1,0,0,0,0,0,72.0,35.125,74,0
2023-06-13 17:00:00,27.760244,0,30.599998,14.4,0,60,17,0,1,0,0,0,0,0,74.0,36.333333333333336,70,0
2023-06-13 18:00:00,26.620245,0,30.239998,12.819235,0,60,18,0,1,0,0,0,0,0,70.0,38.041666666666664,64,0
2023-06-13 19:00:00,24.330246,0,28.08,8.913181,0,60,19,0,1,0,0,0,0,0,64.0,38.416666666666664,77,0
2023-06-13 20:00:00,21.040245,0,20.519999,8.404285,0,30.9,20,0,1,0,0,0,0,0,77.0,38.125,77,0
2023-06-13 21:00:00,18.470245,0,19.8,8.404285,0,0,21,0,1,0,0,0,0,0,77.0,38.125,37,0
2023-06-13 22:00:00,16.640245,0,19.08,8.404285,0,0,22,0,1,0,0,0,0,0,37.0,36.916666666666664,18,0
2023-06-13 23:00:00,15.260245,0,18,8.435069,0,0,23,0,1,0,0,0,0,0,18.0,36.25,22,0
2023-06-14 00:00:00,14.770246,0,16.56,5.495161,0,0,0,0,0,1,0,0,0,0,22.0,36.583333333333336,5,0
2023-06-14 01:00:00,13.220245,0,14.759999,3.8268526,0,0,1,0,0,1,0,0,0,0,5.0,36.625,2,0
2023-06-14 02:00:00,12.040245,0,14.4,5.1165614,0.6,0,2,0,0,1,0,0,0,0,2.0,36.625,2,0
2023-06-14 03:00:00,11.320246,0,14.759999,4.6938257,0,0,3,0,0,1,0,0,0,0,2.0,36.625,1,0
2023-06-14 04:00:00,10.720245,0,14.759999,4.8965297,0.90000004,30.602575,4,0,0,1,0,0,0,0,1.0,36.625,2,0
2023-06-14 05:00:00,13.550245,0,14.4,4.198285,6,56.363636,5,0,0,1,0,0,0,0,2.0,36.625,8,0
2023-06-14 06:00:00,17.050245,0,14.759999,4.0249224,5.4,56.727272,6,0,0,1,0,0,0,0,8.0,36.416666666666664,25,0
2023-06-14 07:00:00,19.960245,0,16.919998,5.6920996,3.9,57.63636,7,0,0,1,0,0,0,0,25.0,36.75,53,0
2023-06-14 08:00:00,22.380245,0,22.68,8.373386,0.3,59.81818,8,0,0,1,0,0,0,0,53.0,37.0,52,0
2023-06-14 09:00:00,24.370245,0,27.72,10.990322,0,60,9,0,0,1,0,0,0,0,52.0,36.625,35,0
2023-06-14 10:00:00,25.900246,0,30.239998,11.435313,0,60,10,0,0,1,0,0,0,0,35.0,36.458333333333336,38,0
2023-06-14 11:00:00,26.780245,0,31.319998,12.397806,3,58.18182,11,0,0,1,0,0,0,0,38.0,36.5,32,0
2023-06-14 12:00:00,27.250246,0,32.039997,12.864649,5,56.9697,12,0,0,1,0,0,0,0,32.0,36.625,30,0
2023-06-14 13:00:00,27.810246,0,33.48,13.910169,1,59.393936,13,0,0,1,0,0,0,0,30.0,36.791666666666664,29,0
2023-06-14 14:00:00,27.850245,0,35.64,15.188415,5,56.9697,14,0,0,1,0,0,0,0,29.0,36.125,30,0
2023-06-14 15:00:00,27.630245,0,38.16,16.23596,2,58.78788,15,0,0,1,0,0,0,0,30.0,35.625,46,0
2023-06-14 16:00:00,26.950245,0,39.96,17.654688,3,58.18182,16,0,0,1,0,0,0,0,46.0,34.541666666666664,87,0
2023-06-14 17:00:00,26.180244,0,41.039997,18.72346,3,58.18182,17,0,0,1,0,0,0,0,87.0,35.083333333333336,48,0
2023-06-14 18:00:00,25.090246,0,40.68,16.575644,2,58.78788,18,0,0,1,0,0,0,0,48.0,34.166666666666664,68,0
2023-06-14 19:00:00,23.560246,0,37.079998,13.698934,4,57.575756,19,0,0,1,0,0,0,0,68.0,34.333333333333336,91,0
2023-06-14 20:00:00,21.640245,0,31.319998,11.928989,3,30.529295,20,0,0,1,0,0,0,0,91.0,34.916666666666664,66,0
2023-06-14 21:00:00,20.180244,0,27.359999,9.826088,11,0,21,0,0,1,0,0,0,0,66.0,34.458333333333336,49,0
2023-06-14 22:00:00,18.240246,0,22.319998,6.162207,7,0,22,0,0,1,0,0,0,0,49.0,34.958333333333336,40,0
2023-06-14 23:00:00,16.560246,0,17.28,7.5942073,5,0,23,0,0,1,0,0,0,0,40.0,35.875,19,0
2023-06-15 00:00:00,15.460245,0,15.4800005,7.69592,3,0,0,0,0,0,1,0,0,0,19.0,35.75,6,0
2023-06-15 01:00:00,15.180245,0,14.4,6.725354,3,0,1,0,0,0,1,0,0,0,6.0,35.791666666666664,2,0
2023-06-15 02:00:00,15.010245,0,12.959999,6.28713,4,0,2,0,0,0,1,0,0,0,2.0,35.791666666666664,2,0
2023-06-15 03:00:00,14.370245,0,11.879999,5.495161,2,0,3,0,0,0,1,0,0,0,2.0,35.791666666666664,1,0
2023-06-15 04:00:00,13.880245,0,10.440001,4.3349743,1,30.67037,4,0,0,0,1,0,0,0,1.0,35.791666666666664,2,0
2023-06-15 05:00:00,14.700245,0,8.64,2.2768397,0,60,5,0,0,0,1,0,0,0,2.0,35.791666666666664,12,0
2023-06-15 06:00:00,17.240246,0,10.440001,1.8,0,60,6,0,0,0,1,0,0,0,12.0,35.958333333333336,41,0
2023-06-15 07:00:00,19.290245,0,13.32,2.968636,1,59.393936,7,0,0,0,1,0,0,0,41.0,36.625,41,0
2023-06-15 08:00:00,21.480246,0,16.56,3.319036,4,57.575756,8,0,0,0,1,0,0,0,41.0,36.125,42,0
2023-06-15 09:00:00,23.530245,0,20.519999,3.9763298,5,56.9697,9,0,0,0,1,0,0,0,42.0,35.708333333333336,41,0
2023-06-15 10:00:00,25.180244,0,22.319998,6.28713,10,53.939396,10,0,0,0,1,0,0,0,41.0,35.958333333333336,29,0
2023-06-15 11:00:00,25.990246,0,22.319998,5.2416787,11,53.333332,11,0,0,0,1,0,0,0,29.0,35.583333333333336,28,0
2023-06-15 12:00:00,26.740246,0,20.880001,4.379589,22,46.666668,12,0,0,0,1,0,0,0,28.0,35.416666666666664,27,0
2023-06-15 13:00:00,27.230246,0,20.519999,5.506941,10,53.939396,13,0,0,0,1,0,0,0,27.0,35.291666666666664,30,0
2023-06-15 14:00:00,27.690245,0,20.519999,6.924738,8,55.151512,14,0,0,0,1,0,0,0,30.0,35.333333333333336,32,0
2023-06-15 15:00:00,27.500246,0,20.880001,7.5942073,17,49.696968,15,0,0,0,1,0,0,0,32.0,35.416666666666664,50,0
2023-06-15 16:00:00,26.880245,0,20.880001,8.311245,19,48.484848,16,0,0,0,1,0,0,0,50.0,35.583333333333336,46,0
2023-06-15 17:00:00,26.430244,0,21.24,8.669949,24,45.454544,17,0,0,0,1,0,0,0,46.0,33.875,69,0
2023-06-15 18:00:00,25.820246,0,20.519999,9.227524,32,40.606064,18,0,0,0,1,0,0,0,69.0,34.75,82,0
2023-06-15 19:00:00,23.910246,0,20.519999,6.792466,35,38.78788,19,0,0,0,1,0,0,0,82.0,35.333333333333336,82,0
2023-06-15 20:00:00,21.170246,0,15.119999,6.297428,49,16.102695,20,0,0,0,1,0,0,0,82.0,34.958333333333336,67,0
2023-06-15 21:00:00,19.390245,0,14.04,6.792466,57,0,21,0,0,0,1,0,0,0,67.0,35.0,63,0
2023-06-15 22:00:00,17.950245,0,13.679999,6.28713,42,0,22,0,0,0,1,0,0,0,63.0,35.583333333333336,22,0
2023-06-15 23:00:00,17.620245,0,13.32,5.315336,33,0,23,0,0,0,1,0,0,0,22.0,34.833333333333336,27,0
2023-06-16 00:00:00,16.250246,0,10.799999,3.8268526,31,0,0,0,0,0,0,1,0,0,27.0,35.166666666666664,5,0
2023-06-16 01:00:00,15.420245,0,10.08,3.096837,39,0,1,0,0,0,0,1,0,0,5.0,35.125,2,0
2023-06-16 02:00:00,14.440246,0,9.72,2.0364676,31,0,2,0,0,0,0,1,0,0,2.0,35.125,1,0
2023-06-16 03:00:00,14.090245,0,9,1.2979984,28,0,3,0,0,0,0,1,0,0,1.0,35.083333333333336,1,0
2023-06-16 04:00:00,13.5602455,0,8.28,0.8049845,17,25.635353,4,0,0,0,0,1,0,0,1.0,35.083333333333336,1,0
2023-06-16 05:00:00,15.540245,0,7.92,0.8049845,14,51.51515,5,0,0,0,0,1,0,0,1.0,35.041666666666664,7,0
2023-06-16 06:00:00,18.240246,0,9.72,1.1384199,6,56.363636,6,0,0,0,0,1,0,0,7.0,34.833333333333336,36,0
2023-06-16 07:00:00,20.750246,0,12.24,2.0364676,17,49.696968,7,0,0,0,0,1,0,0,36.0,34.625,33,0
2023-06-16 08:00:00,22.990246,0,16.199999,2.9024127,20,47.878788,8,0,0,0,0,1,0,0,33.0,34.291666666666664,35,0
2023-06-16 09:00:00,24.800245,0,18,4.5536795,23,46.060608,9,0,0,0,0,1,0,0,35.0,34.0,36,0
2023-06-16 10:00:00,25.960245,0,20.519999,5.771239,25,44.848488,10,0,0,0,0,1,0,0,36.0,33.791666666666664,52,0
2023-06-16 11:00:00,26.840246,0,22.68,6.28713,16,50.303032,11,0,0,0,0,1,0,0,52.0,34.75,28,0
2023-06-16 12:00:00,27.500246,0,24.119999,7.7043357,10,53.939396,12,0,0,0,0,1,0,0,28.0,34.75,35,0
2023-06-16 13:00:00,27.920246,0,24.84,9.178235,14,51.51515,13,0,0,0,0,1,0,0,35.0,35.083333333333336,30,0
2023-06-16 14:00:00,28.240246,0,24.48,9.290511,7,55.757576,14,0,0,0,0,1,0,0,30.0,35.083333333333336,42,0
2023-06-16 15:00:00,28.270245,0,24.119999,8.707237,8,55.151512,15,0,0,0,0,1,0,0,42.0,35.5,56,0
2023-06-16 16:00:00,28.120245,0,23.039999,8.699793,10,53.939396,16,0,0,0,0,1,0,0,56.0,35.75,72,0
2023-06-16 17:00:00,27.540245,0,21.24,9.339208,19,48.484848,17,0,0,0,0,1,0,0,72.0,36.833333333333336,87,0
2023-06-16 18:00:00,26.620245,0,19.44,8.0899935,28,43.0303,18,0,0,0,0,1,0,0,87.0,37.583333333333336,105,0
2023-06-16 19:00:00,24.150246,0,17.64,5.315336,26,44.242424,19,0,0,0,0,1,0,0,105.0,38.541666666666664,127,0
2023-06-16 20:00:00,22.540245,0,13.679999,7.491114,27,23.478788,20,0,0,0,0,1,0,0,127.0,40.416666666666664,81,0
2023-06-16 21:00:00,21.440245,0,14.759999,7.24486,9,0,21,0,0,0,0,1,0,0,81.0,41.0,70,0
2023-06-16 22:00:00,19.620245,0,13.32,3.8939953,32,0,22,0,0,0,0,1,0,0,70.0,41.291666666666664,77,0
2023-06-16 23:00:00,18.320246,0,12.599999,2.4149535,20,0,23,0,0,0,0,1,0,0,77.0,43.583333333333336,35,0
2023-06-17 00:00:00,16.580246,0,11.5199995,3.096837,20,0,0,0,0,0,0,0,1,0,35.0,43.916666666666664,30,0
2023-06-17 01:00:00,14.440246,0,10.440001,2.5959969,18,0,1,0,0,0,0,0,1,0,30.0,44.958333333333336,14,0
2023-06-17 02:00:00,12.820246,0,10.440001,2.9024127,14,0,2,0,0,0,0,0,1,0,14.0,45.458333333333336,8,0
